call_id,case_id,client_id,case_manager_id,call_date,direction,duration_seconds,outcome
CALL-0000310,CASE-000055,CL-00049,CM-004,2024-03-03,Outbound,122,Connected
CALL-0000311,CASE-000055,CL-00049,CM-004,2024-03-20,Inbound,7,Callback Requested
CALL-0000312,CASE-000055,CL-00049,CM-004,2024-03-01,Outbound,186,No Answer
CALL-0000313,CASE-000056,CL-00050,CM-005,2024-02-01,Inbound,15,No Answer
CALL-0000314,CASE-000057,CL-00051,CM-009,2024-09-30,Inbound,153,Connected
CALL-0000315,CASE-000057,CL-00051,CM-009,2024-12-19,Outbound,248,Connected
CALL-0000316,CASE-000057,CL-00051,CM-009,2024-11-04,Inbound,307,Connected
CALL-0000317,CASE-000057,CL-00051,CM-009,2024-09-19,Outbound,265,Connected
CALL-0000318,CASE-000057,CL-00051,CM-009,2024-12-06,Outbound,7,Voicemail
CALL-0000319,CASE-000058,CL-00052,CM-016,2024-07-08,Inbound,146,Connected
CALL-0000320,CASE-000058,CL-00052,CM-016,2024-06-28,Inbound,140,Wrong Number
CALL-0000321,CASE-000058,CL-00052,CM-016,2024-09-06,Outbound,87,No Answer
CALL-0000322,CASE-000058,CL-00052,CM-016,2025-03-11,Outbound,58,Voicemail
CALL-0000323,CASE-000058,CL-00052,CM-016,2024-09-02,Outbound,97,Voicemail
CALL-0000324,CASE-000059,CL-00053,CM-014,2025-04-24,Outbound,16,No Answer
CALL-0000325,CASE-000059,CL-00053,CM-014,2025-05-17,Outbound,13,Callback Requested
CALL-0000326,CASE-000059,CL-00053,CM-014,2025-04-09,Outbound,272,Connected
CALL-0000327,CASE-000059,CL-00053,CM-014,2025-03-08,Inbound,7,Voicemail
CALL-0000328,CASE-000059,CL-00053,CM-014,2025-04-08,Outbound,30,Voicemail
CALL-0000329,CASE-000059,CL-00053,CM-014,2025-05-05,Outbound,110,Voicemail
CALL-0000330,CASE-000060,CL-00054,CM-006,2025-03-07,Outbound,19,Connected
CALL-0000331,CASE-000060,CL-00054,CM-006,2025-03-30,Outbound,17,No Answer
CALL-0000332,CASE-000060,CL-00054,CM-006,2025-04-12,Outbound,316,Wrong Number
CALL-0000333,CASE-000060,CL-00054,CM-006,2025-05-27,Inbound,257,Voicemail
CALL-0000334,CASE-000061,CL-00055,CM-003,2024-07-28,Outbound,16,Callback Requested
CALL-0000335,CASE-000061,CL-00055,CM-003,2025-01-11,Outbound,247,Connected
CALL-0000336,CASE-000061,CL-00055,CM-003,2024-11-23,Outbound,135,Callback Requested
CALL-0000337,CASE-000061,CL-00055,CM-003,2025-05-31,Outbound,68,Connected
CALL-0000338,CASE-000061,CL-00055,CM-003,2024-10-18,Outbound,62,Callback Requested
CALL-0000339,CASE-000061,CL-00055,CM-003,2024-07-20,Inbound,148,Voicemail
CALL-0000340,CASE-000061,CL-00055,CM-003,2024-09-29,Outbound,180,Connected
CALL-0000341,CASE-000061,CL-00055,CM-003,2024-05-14,Outbound,19,Connected
CALL-0000342,CASE-000062,CL-00056,CM-016,2025-06-18,Outbound,31,Connected
CALL-0000343,CASE-000062,CL-00056,CM-016,2025-06-18,Outbound,308,Connected
CALL-0000344,CASE-000062,CL-00056,CM-016,2025-06-17,Inbound,284,No Answer
CALL-0000345,CASE-000062,CL-00056,CM-016,2025-06-11,Inbound,275,Voicemail
CALL-0000346,CASE-000062,CL-00056,CM-016,2025-06-18,Outbound,16,Callback Requested
CALL-0000347,CASE-000062,CL-00056,CM-016,2025-06-28,Inbound,162,Voicemail
CALL-0000348,CASE-000062,CL-00056,CM-016,2025-06-15,Outbound,18,No Answer
CALL-0000349,CASE-000063,CL-00057,CM-016,2024-03-31,Outbound,828,Voicemail
CALL-0000350,CASE-000063,CL-00057,CM-016,2024-03-22,Outbound,145,Connected
CALL-0000351,CASE-000064,CL-00058,CM-012,2024-08-26,Outbound,3,Connected
CALL-0000352,CASE-000064,CL-00058,CM-012,2024-08-11,Outbound,159,Voicemail
CALL-0000353,CASE-000064,CL-00058,CM-012,2024-09-03,Inbound,102,Connected
CALL-0000354,CASE-000064,CL-00058,CM-012,2024-09-24,Outbound,146,Callback Requested
CALL-0000355,CASE-000064,CL-00058,CM-012,2024-09-08,Inbound,55,No Answer
CALL-0000356,CASE-000064,CL-00058,CM-012,2024-08-24,Inbound,128,Connected
CALL-0000357,CASE-000065,CL-00059,CM-001,2024-04-07,Inbound,25,No Answer
CALL-0000358,CASE-000065,CL-00059,CM-001,2024-04-18,Inbound,176,Connected
CALL-0000359,CASE-000065,CL-00059,CM-001,2024-02-08,Inbound,183,Voicemail
CALL-0000360,CASE-000066,CL-00060,CM-017,2025-05-28,Inbound,348,Connected
CALL-0000361,CASE-000066,CL-00060,CM-017,2025-05-29,Inbound,148,Connected
CALL-0000362,CASE-000066,CL-00060,CM-017,2025-05-31,Inbound,13,Connected
CALL-0000363,CASE-000066,CL-00060,CM-017,2025-05-30,Outbound,167,Callback Requested
CALL-0000364,CASE-000066,CL-00060,CM-017,2025-05-31,Inbound,120,Connected
CALL-0000365,CASE-000066,CL-00060,CM-017,2025-05-30,Inbound,52,Voicemail
CALL-0000366,CASE-000066,CL-00060,CM-017,2025-05-27,Outbound,15,Voicemail
CALL-0000367,CASE-000066,CL-00060,CM-017,2025-05-31,Inbound,32,Callback Requested
CALL-0000368,CASE-000066,CL-00060,CM-017,2025-05-29,Outbound,66,No Answer
CALL-0000369,CASE-000067,CL-00060,CM-009,2025-06-13,Outbound,144,Voicemail
CALL-0000370,CASE-000067,CL-00060,CM-009,2025-06-07,Outbound,173,Voicemail
CALL-0000371,CASE-000067,CL-00060,CM-009,2025-06-10,Outbound,50,Connected
CALL-0000372,CASE-000067,CL-00060,CM-009,2025-06-17,Outbound,520,Connected
CALL-0000373,CASE-000067,CL-00060,CM-009,2025-05-26,Inbound,268,No Answer
CALL-0000374,CASE-000068,CL-00061,CM-008,2024-09-09,Outbound,56,Connected
CALL-0000375,CASE-000068,CL-00061,CM-008,2024-02-29,Outbound,52,No Answer
CALL-0000376,CASE-000068,CL-00061,CM-008,2024-02-27,Inbound,15,Wrong Number
CALL-0000377,CASE-000068,CL-00061,CM-008,2024-06-30,Outbound,40,Connected
CALL-0000378,CASE-000068,CL-00061,CM-008,2024-10-05,Inbound,158,Connected
CALL-0000379,CASE-000068,CL-00061,CM-008,2023-11-26,Inbound,12,Voicemail
CALL-0000380,CASE-000069,CL-00062,CM-009,2023-12-13,Outbound,33,Wrong Number
CALL-0000381,CASE-000069,CL-00062,CM-009,2023-11-05,Inbound,46,Voicemail
CALL-0000382,CASE-000069,CL-00062,CM-009,2023-10-18,Outbound,12,No Answer
CALL-0000383,CASE-000069,CL-00062,CM-009,2024-02-04,Inbound,201,Connected
CALL-0000384,CASE-000069,CL-00062,CM-009,2023-09-26,Inbound,169,Connected
CALL-0000385,CASE-000069,CL-00062,CM-009,2024-02-14,Outbound,229,Connected
CALL-0000386,CASE-000069,CL-00062,CM-009,2023-10-19,Outbound,95,Wrong Number
CALL-0000387,CASE-000069,CL-00062,CM-009,2024-01-12,Outbound,45,Connected
CALL-0000388,CASE-000069,CL-00062,CM-009,2024-01-19,Inbound,161,Connected
CALL-0000389,CASE-000069,CL-00062,CM-009,2023-09-28,Outbound,0,Voicemail
CALL-0000390,CASE-000070,CL-00062,CM-016,2024-02-21,Outbound,32,Connected
CALL-0000391,CASE-000070,CL-00062,CM-016,2024-01-14,Inbound,7,No Answer
CALL-0000392,CASE-000070,CL-00062,CM-016,2024-03-16,Inbound,40,No Answer
CALL-0000393,CASE-000070,CL-00062,CM-016,2024-05-03,Outbound,110,Voicemail
CALL-0000394,CASE-000070,CL-00062,CM-016,2024-07-07,Inbound,1,Callback Requested
CALL-0000395,CASE-000071,CL-00063,CM-006,2024-09-27,Inbound,81,Connected
CALL-0000396,CASE-000071,CL-00063,CM-006,2024-10-11,Inbound,89,No Answer
CALL-0000397,CASE-000071,CL-00063,CM-006,2024-07-16,Inbound,121,Connected
CALL-0000398,CASE-000072,CL-00064,CM-015,2025-06-26,Inbound,45,Connected
CALL-0000399,CASE-000072,CL-00064,CM-015,2025-06-28,Inbound,304,Voicemail
CALL-0000400,CASE-000073,CL-00064,CM-006,2025-06-28,Outbound,7,Connected
CALL-0000401,CASE-000073,CL-00064,CM-006,2025-06-27,Outbound,26,Connected
CALL-0000402,CASE-000073,CL-00064,CM-006,2025-06-27,Outbound,231,Voicemail
CALL-0000403,CASE-000075,CL-00066,CM-009,2025-03-05,Outbound,83,Wrong Number
CALL-0000404,CASE-000075,CL-00066,CM-009,2025-01-22,Outbound,153,Connected
CALL-0000405,CASE-000076,CL-00067,CM-013,2025-05-03,Inbound,34,Connected
CALL-0000406,CASE-000076,CL-00067,CM-013,2025-05-01,Outbound,32,Connected
CALL-0000407,CASE-000076,CL-00067,CM-013,2025-05-09,Outbound,173,Connected
CALL-0000408,CASE-000076,CL-00067,CM-013,2025-04-28,Outbound,61,Voicemail
CALL-0000409,CASE-000076,CL-00067,CM-013,2025-05-26,Inbound,18,Connected
CALL-0000410,CASE-000076,CL-00067,CM-013,2025-05-27,Inbound,165,Voicemail
CALL-0000411,CASE-000076,CL-00067,CM-013,2025-05-15,Outbound,273,Voicemail
CALL-0000412,CASE-000077,CL-00067,CM-014,2025-05-02,Inbound,94,No Answer
CALL-0000413,CASE-000077,CL-00067,CM-014,2025-05-19,Outbound,18,No Answer
CALL-0000414,CASE-000077,CL-00067,CM-014,2025-05-02,Outbound,825,Wrong Number
CALL-0000415,CASE-000078,CL-00068,CM-004,2025-04-28,Outbound,500,Voicemail
CALL-0000416,CASE-000078,CL-00068,CM-004,2025-05-29,Outbound,16,Connected
CALL-0000417,CASE-000078,CL-00068,CM-004,2025-04-28,Outbound,97,Connected
CALL-0000418,CASE-000078,CL-00068,CM-004,2025-05-11,Outbound,198,Wrong Number
CALL-0000419,CASE-000078,CL-00068,CM-004,2025-05-05,Inbound,113,Callback Requested
CALL-0000420,CASE-000078,CL-00068,CM-004,2025-05-08,Outbound,89,Connected
CALL-0000421,CASE-000078,CL-00068,CM-004,2025-05-09,Inbound,218,Voicemail
CALL-0000422,CASE-000078,CL-00068,CM-004,2025-05-08,Outbound,271,Voicemail
CALL-0000423,CASE-000078,CL-00068,CM-004,2025-05-02,Inbound,38,Voicemail
CALL-0000424,CASE-000079,CL-00069,CM-013,2024-08-13,Outbound,109,No Answer
CALL-0000425,CASE-000079,CL-00069,CM-013,2024-08-12,Inbound,40,No Answer
CALL-0000426,CASE-000079,CL-00069,CM-013,2024-09-10,Outbound,175,Callback Requested
CALL-0000427,CASE-000079,CL-00069,CM-013,2024-09-22,Outbound,34,Connected
CALL-0000428,CASE-000079,CL-00069,CM-013,2024-08-03,Outbound,56,No Answer
CALL-0000429,CASE-000079,CL-00069,CM-013,2024-09-16,Inbound,117,Connected
CALL-0000430,CASE-000079,CL-00069,CM-013,2024-08-27,Outbound,313,Connected
CALL-0000431,CASE-000079,CL-00069,CM-013,2024-08-27,Outbound,105,Voicemail
CALL-0000432,CASE-000079,CL-00069,CM-013,2024-09-06,Outbound,81,Callback Requested
CALL-0000433,CASE-000079,CL-00069,CM-013,2024-08-16,Outbound,239,Connected
CALL-0000434,CASE-000080,CL-00070,CM-001,2025-03-23,Outbound,141,Connected
CALL-0000435,CASE-000080,CL-00070,CM-001,2024-12-09,Outbound,94,No Answer
CALL-0000436,CASE-000080,CL-00070,CM-001,2025-01-15,Inbound,376,Connected
CALL-0000437,CASE-000080,CL-00070,CM-001,2024-12-04,Outbound,36,No Answer
CALL-0000438,CASE-000080,CL-00070,CM-001,2024-04-17,Inbound,41,Voicemail
CALL-0000439,CASE-000081,CL-00071,CM-015,2025-03-25,Inbound,29,Connected
CALL-0000440,CASE-000081,CL-00071,CM-015,2025-02-26,Inbound,36,Voicemail
CALL-0000441,CASE-000081,CL-00071,CM-015,2025-03-30,Inbound,106,Connected
CALL-0000442,CASE-000081,CL-00071,CM-015,2025-03-15,Inbound,322,Voicemail
CALL-0000443,CASE-000081,CL-00071,CM-015,2025-03-28,Outbound,153,Voicemail
CALL-0000444,CASE-000082,CL-00072,CM-010,2024-12-25,Outbound,650,Voicemail
CALL-0000445,CASE-000082,CL-00072,CM-010,2025-02-22,Outbound,106,Connected
CALL-0000446,CASE-000082,CL-00072,CM-010,2024-12-27,Inbound,113,Callback Requested
CALL-0000447,CASE-000082,CL-00072,CM-010,2025-04-17,Inbound,78,No Answer
CALL-0000448,CASE-000082,CL-00072,CM-010,2025-01-12,Outbound,82,Wrong Number
CALL-0000449,CASE-000082,CL-00072,CM-010,2025-03-09,Outbound,32,Wrong Number
CALL-0000450,CASE-000083,CL-00073,CM-009,2025-04-30,Outbound,44,Callback Requested
CALL-0000451,CASE-000083,CL-00073,CM-009,2024-09-06,Inbound,445,Connected
CALL-0000452,CASE-000083,CL-00073,CM-009,2025-04-14,Outbound,22,Connected
CALL-0000453,CASE-000083,CL-00073,CM-009,2025-01-25,Inbound,12,Connected
CALL-0000454,CASE-000084,CL-00074,CM-006,2024-11-10,Outbound,25,Voicemail
CALL-0000455,CASE-000084,CL-00074,CM-006,2023-09-18,Inbound,236,Voicemail
CALL-0000456,CASE-000084,CL-00074,CM-006,2024-09-14,Outbound,162,Voicemail
CALL-0000457,CASE-000084,CL-00074,CM-006,2023-09-14,Inbound,7,Callback Requested
CALL-0000458,CASE-000085,CL-00075,CM-001,2025-01-24,Inbound,1016,Connected
CALL-0000459,CASE-000085,CL-00075,CM-001,2025-02-19,Inbound,185,Callback Requested
CALL-0000460,CASE-000085,CL-00075,CM-001,2025-02-18,Inbound,64,Connected
CALL-0000461,CASE-000086,CL-00076,CM-017,2024-04-03,Inbound,26,Wrong Number
CALL-0000462,CASE-000086,CL-00076,CM-017,2024-03-11,Outbound,77,Connected
CALL-0000463,CASE-000086,CL-00076,CM-017,2024-04-25,Inbound,170,Voicemail
CALL-0000464,CASE-000087,CL-00077,CM-013,2025-06-29,Inbound,114,Connected
CALL-0000465,CASE-000087,CL-00077,CM-013,2025-06-21,Inbound,15,Connected
CALL-0000466,CASE-000088,CL-00077,CM-014,2025-05-26,Inbound,1180,Connected
CALL-0000467,CASE-000088,CL-00077,CM-014,2025-05-26,Inbound,165,Voicemail
CALL-0000468,CASE-000088,CL-00077,CM-014,2025-05-26,Inbound,19,Connected
CALL-0000469,CASE-000088,CL-00077,CM-014,2025-05-29,Inbound,119,Wrong Number
CALL-0000470,CASE-000088,CL-00077,CM-014,2025-05-26,Inbound,199,Voicemail
CALL-0000471,CASE-000088,CL-00077,CM-014,2025-05-28,Inbound,1044,No Answer
CALL-0000472,CASE-000088,CL-00077,CM-014,2025-05-27,Inbound,69,Connected
CALL-0000473,CASE-000088,CL-00077,CM-014,2025-05-28,Outbound,52,Connected
CALL-0000474,CASE-000088,CL-00077,CM-014,2025-05-29,Outbound,86,Voicemail
CALL-0000475,CASE-000089,CL-00078,CM-004,2024-03-30,Inbound,115,Connected
CALL-0000476,CASE-000089,CL-00078,CM-004,2024-04-01,Outbound,233,Connected
CALL-0000477,CASE-000089,CL-00078,CM-004,2024-01-27,Inbound,246,No Answer
CALL-0000478,CASE-000089,CL-00078,CM-004,2024-02-24,Outbound,109,Connected
CALL-0000479,CASE-000089,CL-00078,CM-004,2024-03-09,Outbound,56,Connected
CALL-0000480,CASE-000090,CL-00079,CM-018,2024-04-01,Inbound,22,Voicemail
CALL-0000481,CASE-000091,CL-00080,CM-008,2025-03-06,Outbound,120,Voicemail
CALL-0000482,CASE-000091,CL-00080,CM-008,2025-03-08,Outbound,91,Voicemail
CALL-0000483,CASE-000091,CL-00080,CM-008,2025-03-06,Inbound,181,No Answer
CALL-0000484,CASE-000091,CL-00080,CM-008,2025-03-09,Outbound,186,Connected
CALL-0000485,CASE-000091,CL-00080,CM-008,2025-03-06,Outbound,60,No Answer
CALL-0000486,CASE-000092,CL-00081,CM-006,2023-12-26,Outbound,652,Callback Requested
CALL-0000487,CASE-000092,CL-00081,CM-006,2024-03-02,Inbound,70,Connected
CALL-0000488,CASE-000092,CL-00081,CM-006,2024-07-26,Outbound,73,Callback Requested
CALL-0000489,CASE-000092,CL-00081,CM-006,2024-10-08,Inbound,563,Connected
CALL-0000490,CASE-000092,CL-00081,CM-006,2024-01-15,Inbound,148,No Answer
CALL-0000491,CASE-000092,CL-00081,CM-006,2024-03-30,Outbound,295,Connected
CALL-0000492,CASE-000093,CL-00082,CM-002,2024-03-23,Inbound,80,No Answer
CALL-0000493,CASE-000093,CL-00082,CM-002,2024-05-03,Outbound,219,Voicemail
CALL-0000494,CASE-000093,CL-00082,CM-002,2025-01-04,Outbound,55,No Answer
CALL-0000495,CASE-000093,CL-00082,CM-002,2023-12-03,Outbound,50,Voicemail
CALL-0000496,CASE-000093,CL-00082,CM-002,2024-06-30,Outbound,131,No Answer
CALL-0000497,CASE-000093,CL-00082,CM-002,2024-05-23,Outbound,170,Voicemail
CALL-0000498,CASE-000094,CL-00083,CM-008,2024-10-09,Outbound,24,Connected
CALL-0000499,CASE-000094,CL-00083,CM-008,2025-02-01,Inbound,3,Connected
CALL-0000500,CASE-000095,CL-00084,CM-002,2025-04-30,Inbound,36,Callback Requested
CALL-0000501,CASE-000095,CL-00084,CM-002,2025-05-22,Outbound,95,Callback Requested
CALL-0000502,CASE-000095,CL-00084,CM-002,2025-05-21,Outbound,200,Voicemail
CALL-0000503,CASE-000095,CL-00084,CM-002,2025-04-15,Outbound,380,Callback Requested
CALL-0000504,CASE-000096,CL-00085,CM-010,2024-08-22,Inbound,10,Connected
CALL-0000505,CASE-000096,CL-00085,CM-010,2024-07-21,Inbound,285,Connected
CALL-0000506,CASE-000096,CL-00085,CM-010,2024-07-13,Outbound,9,Connected
CALL-0000507,CASE-000096,CL-00085,CM-010,2024-02-14,Outbound,205,Connected
CALL-0000508,CASE-000096,CL-00085,CM-010,2024-07-04,Inbound,168,Callback Requested
CALL-0000509,CASE-000096,CL-00085,CM-010,2024-09-22,Inbound,49,Voicemail
CALL-0000510,CASE-000097,CL-00086,CM-017,2024-04-15,Inbound,334,Voicemail
CALL-0000511,CASE-000097,CL-00086,CM-017,2024-12-22,Inbound,298,Wrong Number
CALL-0000512,CASE-000097,CL-00086,CM-017,2024-04-13,Outbound,28,Voicemail
CALL-0000513,CASE-000097,CL-00086,CM-017,2024-04-15,Outbound,308,Voicemail
CALL-0000514,CASE-000098,CL-00087,CM-006,2025-05-01,Inbound,70,Connected
CALL-0000515,CASE-000098,CL-00087,CM-006,2025-04-08,Inbound,179,Voicemail
CALL-0000516,CASE-000098,CL-00087,CM-006,2025-03-12,Inbound,266,Voicemail
CALL-0000517,CASE-000098,CL-00087,CM-006,2025-06-26,Outbound,120,Voicemail
CALL-0000518,CASE-000099,CL-00087,CM-002,2025-04-04,Inbound,38,No Answer
CALL-0000519,CASE-000100,CL-00088,CM-007,2025-06-25,Outbound,18,Connected
CALL-0000520,CASE-000100,CL-00088,CM-007,2025-06-19,Outbound,215,Connected
CALL-0000521,CASE-000100,CL-00088,CM-007,2025-06-27,Outbound,6,Connected
CALL-0000522,CASE-000100,CL-00088,CM-007,2025-06-15,Inbound,141,Connected
CALL-0000523,CASE-000101,CL-00089,CM-011,2024-08-05,Outbound,172,Connected
CALL-0000524,CASE-000101,CL-00089,CM-011,2024-08-02,Outbound,6,Connected
CALL-0000525,CASE-000102,CL-00090,CM-018,2024-04-11,Outbound,85,Voicemail
CALL-0000526,CASE-000102,CL-00090,CM-018,2024-11-23,Outbound,312,Callback Requested
CALL-0000527,CASE-000102,CL-00090,CM-018,2024-09-05,Outbound,181,Callback Requested
CALL-0000528,CASE-000102,CL-00090,CM-018,2024-02-15,Inbound,45,Connected
CALL-0000529,CASE-000102,CL-00090,CM-018,2024-12-29,Outbound,124,Connected
CALL-0000530,CASE-000103,CL-00091,CM-004,2023-10-07,Inbound,177,Voicemail
CALL-0000531,CASE-000103,CL-00091,CM-004,2024-03-21,Inbound,106,Voicemail
CALL-0000532,CASE-000103,CL-00091,CM-004,2023-09-22,Inbound,8,Connected
CALL-0000533,CASE-000104,CL-00092,CM-010,2024-01-29,Inbound,26,Wrong Number
CALL-0000534,CASE-000105,CL-00093,CM-012,2024-04-22,Outbound,186,Voicemail
CALL-0000535,CASE-000105,CL-00093,CM-012,2024-05-25,Outbound,95,Connected
CALL-0000536,CASE-000105,CL-00093,CM-012,2023-10-15,Inbound,28,Connected
CALL-0000537,CASE-000105,CL-00093,CM-012,2023-12-13,Inbound,38,No Answer
CALL-0000538,CASE-000105,CL-00093,CM-012,2024-03-07,Outbound,35,Connected
CALL-0000539,CASE-000105,CL-00093,CM-012,2024-02-23,Outbound,494,Voicemail
CALL-0000540,CASE-000106,CL-00094,CM-004,2025-01-03,Inbound,65,No Answer
CALL-0000541,CASE-000106,CL-00094,CM-004,2024-12-26,Outbound,152,Connected
CALL-0000542,CASE-000106,CL-00094,CM-004,2024-12-23,Outbound,45,Connected
CALL-0000543,CASE-000106,CL-00094,CM-004,2024-12-23,Inbound,6,Voicemail
CALL-0000544,CASE-000106,CL-00094,CM-004,2024-12-26,Outbound,94,Connected
CALL-0000545,CASE-000106,CL-00094,CM-004,2024-12-16,Outbound,140,Connected
CALL-0000546,CASE-000106,CL-00094,CM-004,2024-12-30,Inbound,107,Callback Requested
CALL-0000547,CASE-000107,CL-00095,CM-013,2024-04-26,Outbound,66,Connected
CALL-0000548,CASE-000108,CL-00096,CM-009,2024-08-05,Inbound,81,Connected
CALL-0000549,CASE-000109,CL-00097,CM-018,2025-06-08,Inbound,22,Connected
CALL-0000550,CASE-000109,CL-00097,CM-018,2025-01-13,Inbound,133,Callback Requested
CALL-0000551,CASE-000109,CL-00097,CM-018,2024-12-28,Outbound,165,Connected
CALL-0000552,CASE-000109,CL-00097,CM-018,2024-12-31,Outbound,50,Connected
CALL-0000553,CASE-000109,CL-00097,CM-018,2025-04-09,Outbound,76,Voicemail
CALL-0000554,CASE-000110,CL-00098,CM-005,2024-10-20,Inbound,112,Voicemail
CALL-0000555,CASE-000110,CL-00098,CM-005,2024-10-27,Outbound,16,Callback Requested
CALL-0000556,CASE-000110,CL-00098,CM-005,2024-12-22,Inbound,288,Connected
CALL-0000557,CASE-000110,CL-00098,CM-005,2025-02-11,Inbound,30,Voicemail
CALL-0000558,CASE-000110,CL-00098,CM-005,2025-02-19,Outbound,323,Connected
CALL-0000559,CASE-000111,CL-00099,CM-007,2024-04-17,Outbound,113,No Answer
CALL-0000560,CASE-000112,CL-00100,CM-009,2025-04-08,Inbound,12,Connected
CALL-0000561,CASE-000112,CL-00100,CM-009,2025-03-03,Outbound,389,Voicemail
CALL-0000562,CASE-000112,CL-00100,CM-009,2025-05-31,Outbound,123,Connected
CALL-0000563,CASE-000112,CL-00100,CM-009,2025-04-29,Outbound,0,Connected
CALL-0000564,CASE-000112,CL-00100,CM-009,2025-04-23,Inbound,3,Voicemail
CALL-0000565,CASE-000112,CL-00100,CM-009,2025-04-25,Inbound,93,Wrong Number
CALL-0000566,CASE-000112,CL-00100,CM-009,2025-06-09,Inbound,99,No Answer
CALL-0000567,CASE-000112,CL-00100,CM-009,2025-04-01,Outbound,99,No Answer
CALL-0000568,CASE-000112,CL-00100,CM-009,2025-06-07,Outbound,106,Wrong Number
CALL-0000569,CASE-000112,CL-00100,CM-009,2025-05-29,Inbound,18,No Answer
CALL-0000570,CASE-000112,CL-00100,CM-009,2025-05-22,Inbound,71,Connected
CALL-0000571,CASE-000113,CL-00101,CM-015,2024-12-02,Inbound,50,No Answer
CALL-0000572,CASE-000113,CL-00101,CM-015,2024-12-23,Outbound,253,Wrong Number
CALL-0000573,CASE-000113,CL-00101,CM-015,2024-12-28,Outbound,475,Wrong Number
CALL-0000574,CASE-000113,CL-00101,CM-015,2024-12-18,Outbound,5,Connected
CALL-0000575,CASE-000113,CL-00101,CM-015,2024-12-05,Inbound,171,Voicemail
CALL-0000576,CASE-000113,CL-00101,CM-015,2024-12-20,Inbound,50,Connected
CALL-0000577,CASE-000113,CL-00101,CM-015,2024-12-10,Inbound,122,Connected
CALL-0000578,CASE-000113,CL-00101,CM-015,2024-12-17,Outbound,218,Connected
CALL-0000579,CASE-000113,CL-00101,CM-015,2024-12-17,Outbound,112,Connected
CALL-0000580,CASE-000114,CL-00102,CM-009,2025-04-22,Outbound,362,Voicemail
CALL-0000581,CASE-000114,CL-00102,CM-009,2025-03-03,Outbound,72,Callback Requested
CALL-0000582,CASE-000114,CL-00102,CM-009,2025-04-20,Inbound,72,No Answer
CALL-0000583,CASE-000114,CL-00102,CM-009,2025-04-16,Outbound,358,Connected
CALL-0000584,CASE-000114,CL-00102,CM-009,2025-02-03,Outbound,34,Callback Requested
CALL-0000585,CASE-000114,CL-00102,CM-009,2024-12-26,Outbound,159,Voicemail
CALL-0000586,CASE-000114,CL-00102,CM-009,2025-02-10,Outbound,351,Connected
CALL-0000587,CASE-000114,CL-00102,CM-009,2025-01-20,Inbound,77,Connected
CALL-0000588,CASE-000114,CL-00102,CM-009,2025-01-24,Inbound,52,Connected
CALL-0000589,CASE-000114,CL-00102,CM-009,2025-01-05,Outbound,139,No Answer
CALL-0000590,CASE-000114,CL-00102,CM-009,2025-02-15,Outbound,24,No Answer
CALL-0000591,CASE-000114,CL-00102,CM-009,2025-04-10,Outbound,204,Callback Requested
CALL-0000592,CASE-000114,CL-00102,CM-009,2025-04-14,Inbound,138,Voicemail
CALL-0000593,CASE-000114,CL-00102,CM-009,2025-04-04,Outbound,46,Connected
CALL-0000594,CASE-000115,CL-00103,CM-004,2023-12-23,Outbound,326,Connected
CALL-0000595,CASE-000115,CL-00103,CM-004,2024-09-29,Outbound,118,Connected
CALL-0000596,CASE-000116,CL-00104,CM-001,2024-06-16,Inbound,347,No Answer
CALL-0000597,CASE-000116,CL-00104,CM-001,2024-02-25,Inbound,568,Callback Requested
CALL-0000598,CASE-000116,CL-00104,CM-001,2023-10-29,Outbound,230,Connected
CALL-0000599,CASE-000116,CL-00104,CM-001,2024-02-06,Inbound,101,Callback Requested
